STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20131204,139,44
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20131205,206,94
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20131206,178,50
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20131207,72,6
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20131208,11,-16
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20131209,33,0
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20131210,44,-5
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20131211,61,-38
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20131212,17,-27
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20131213,72,-38
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20131214,56,11
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20131215,106,6
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20131216,39,6
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20131217,44,17
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20131218,67,0
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20131219,161,-10
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20131220,156,67
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20131221,222,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20131222,222,139
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20131223,178,50
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20131224,61,-32
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20131225,6,-55
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20131226,72,-27
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20131227,100,-10
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20131228,139,-10
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20131229,106,56
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20131230,89,17
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20131231,94,-5
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140101,89,-10
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140102,39,6
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140103,6,-77
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140104,11,-82
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140105,56,-5
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140106,94,-116
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140107,-60,-143
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140108,-5,-105
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140109,50,-16
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140110,39,-21
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140111,144,28
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140112,122,22
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140113,161,0
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140114,122,50
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140115,100,39
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140116,56,11
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140117,94,-5
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140118,44,-38
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140119,106,-38
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140120,150,33
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140121,50,-82
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140122,-71,-127
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140123,-21,-110
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140124,-43,-116
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140125,17,-55
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140126,17,-71
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140127,122,-49
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140128,-49,-105
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140129,-32,-105
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140130,11,-88
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140131,106,-38
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140201,117,-21
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140202,178,11
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140203,100,11
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140204,39,-10
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140205,67,6
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140206,33,-10
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140207,67,-16
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140208,28,-16
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140209,22,-16
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140210,17,-38
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140211,17,-55
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140212,-5,-71
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140213,39,-27
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140214,111,6
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140215,44,-5
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140216,33,-27
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140217,33,-38
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140218,144,-10
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140219,172,17
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140220,133,28
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140221,206,44
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140222,178,11
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140223,178,78
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140224,89,11
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140225,39,-10
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140226,33,-27
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140227,61,-60
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140228,-10,-99
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140301,78,-49
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140302,117,22
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140303,33,-82
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140304,6,-99
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140305,78,-43
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140306,22,-32
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140307,78,-5
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140308,194,0
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140309,111,56
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140310,161,39
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140311,222,67
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140312,206,6
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140313,22,-49
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140314,156,-21
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140315,211,83
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140316,89,-5
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140317,0,-27
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140318,61,-5
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140319,67,17
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140320,161,61
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140321,139,67
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140322,228,67
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140323,111,11
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140324,61,-32
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140325,22,-5
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140326,39,-10
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140327,111,-27
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140328,200,78
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140329,172,117
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140330,122,22
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140331,194,61
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140401,194,67
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140402,206,72
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140403,206,117
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140404,172,100
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140405,156,78
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140406,172,39
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140407,122,56
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140408,200,106
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140409,206,67
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140410,222,72
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140411,278,156
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140412,250,139
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140413,294,128
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140414,267,183
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140415,222,33
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140416,106,11
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140417,133,39
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140418,139,39
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140419,217,83
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140420,178,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140421,211,61
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140422,222,111
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140423,161,94
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140424,189,72
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140425,206,89
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140426,256,100
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140427,211,100
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140428,167,100
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140429,111,67
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140430,194,111
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140501,250,139
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140502,222,128
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140503,233,139
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140504,272,128
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140505,189,100
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140506,233,117
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140507,183,128
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140508,306,150
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140509,244,161
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140510,256,194
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140511,272,167
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140512,300,172
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140513,333,172
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140514,194,156
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140515,272,189
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140516,222,128
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140517,206,111
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140518,206,117
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140519,233,94
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140520,250,133
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140521,267,172
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140522,317,183
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140523,272,161
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140524,256,139
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140525,289,156
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140526,311,178
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140527,333,206
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140528,311,167
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140529,167,144
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140530,244,150
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140531,272,161
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140601,250,150
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140602,278,144
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140603,300,194
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140604,322,211
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140605,278,189
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140606,272,167
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140607,300,178
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140608,294,194
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140609,294,211
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140610,311,233
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140611,311,222
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140612,267,217
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140613,283,222
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140614,256,189
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140615,289,156
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140616,322,200
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140617,361,228
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140618,350,250
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140619,306,233
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140620,306,211
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140621,239,206
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140622,278,200
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140623,294,200
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140624,306,206
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140625,317,239
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140626,317,233
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140627,311,222
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140628,306,206
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140629,306,206
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140630,317,222
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140701,339,244
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140702,372,250
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140703,333,239
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140704,283,200
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140705,300,178
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140706,317,183
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140707,344,233
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140708,356,222
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140709,317,228
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140710,306,206
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140711,317,206
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140712,322,228
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140713,344,244
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140714,339,244
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140715,317,222
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140716,278,217
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140717,283,189
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140718,300,200
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140719,289,228
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140720,294,228
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140721,300,228
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140722,311,233
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140723,344,239
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140724,283,217
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140725,294,183
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140726,311,222
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140727,306,228
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140728,300,217
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140729,256,183
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140730,267,156
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140731,317,194
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140801,267,200
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140802,289,200
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140803,294,211
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140804,317,206
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140805,333,211
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140806,294,211
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140807,306,217
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140808,289,206
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140809,306,217
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140810,311,217
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140811,294,211
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140812,256,228
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140813,300,211
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140814,294,178
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140815,278,167
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140816,294,183
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140817,311,222
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140818,289,222
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140819,300,233
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140820,317,222
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140821,322,217
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140822,289,233
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140823,244,217
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140824,278,200
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140825,289,189
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140826,317,194
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140827,317,206
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140828,300,217
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140829,289,183
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140830,300,211
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140831,356,250
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140901,350,244
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140902,350,250
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140903,317,250
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140904,328,233
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140905,339,244
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140906,350,239
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140907,289,211
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140908,250,211
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140909,261,211
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140910,283,217
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140911,328,222
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140912,267,194
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140913,228,172
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140914,233,133
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140915,250,144
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140916,267,172
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140917,261,150
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140918,272,178
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140919,256,161
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140920,289,178
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140921,300,178
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140922,244,150
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140923,239,122
GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,20140924,228,150
